competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto_str,minuto_num
Brasileirao,2017,309,Ressacada,mandante,AVAI - SC,pro,Leandro Silva,17' (2ºT),62.0
Brasileirao,2017,310,Allianz Parque,visitante,CRUZEIRO - MG,contra,Juninho,5' (1ºT),5.0
Brasileirao,2017,310,Allianz Parque,mandante,PALMEIRAS - SP,pro,Borja,34' (1ºT),34.0
Brasileirao,2017,310,Allianz Parque,visitante,CRUZEIRO - MG,pro,Robinho,19' (2ºT),64.0
Brasileirao,2017,310,Allianz Parque,mandante,PALMEIRAS - SP,pro,Borja,40' (2ºT),85.0
Brasileirao,2017,311,Vila Belmiro,mandante,SANTOS - SP,pro,Arthur Gomes,45' (1ºT),45.0
Brasileirao,2017,311,Vila Belmiro,visitante,ATLETICO - MG,pro,Fred,5' (2ºT),50.0
Brasileirao,2017,311,Vila Belmiro,mandante,SANTOS - SP,pro,David Braz,15' (2ºT),60.0
Brasileirao,2017,311,Vila Belmiro,mandante,SANTOS - SP,pro,Ricardo Oliveira,34' (2ºT),79.0
Brasileirao,2017,312,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Marcos Vinicius,1' (1ºT),1.0
Brasileirao,2017,312,Nilton Santos,visitante,FLUMINENSE - RJ,pro,Marcos Jr,16' (2ºT),61.0
Brasileirao,2017,312,Nilton Santos,visitante,FLUMINENSE - RJ,pro,Matheus Alessandro,42' (2ºT),87.0
Brasileirao,2017,313,Couto Pereira,mandante,CORITIBA - PR,pro,Alan Santos,17' (1ºT),17.0
Brasileirao,2017,313,Couto Pereira,mandante,CORITIBA - PR,pro,Wilson,41' (1ºT),41.0
Brasileirao,2017,313,Couto Pereira,mandante,CORITIBA - PR,pro,Tiago Real,6' (2ºT),51.0
Brasileirao,2017,313,Couto Pereira,mandante,CORITIBA - PR,pro,Jonas,40' (2ºT),85.0
Brasileirao,2017,314,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Angel Romero,27' (1ºT),27.0
Brasileirao,2017,314,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Balbuena,29' (1ºT),29.0
Brasileirao,2017,314,Arena Corinthians,visitante,PALMEIRAS - SP,pro,Yerri Mina,34' (1ºT),34.0
Brasileirao,2017,314,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jo,38' (1ºT),38.0
Brasileirao,2017,314,Arena Corinthians,visitante,PALMEIRAS - SP,pro,Moises,22' (2ºT),67.0
Brasileirao,2017,315,Arena do Grêmio,visitante,FLAMENGO - RJ,pro,Éverton Ribeiro,1' (2ºT),46.0
Brasileirao,2017,315,Arena do Grêmio,mandante,GREMIO - RS,pro,Everton,24' (2ºT),69.0
Brasileirao,2017,315,Arena do Grêmio,mandante,GREMIO - RS,pro,Everton,26' (2ºT),71.0
Brasileirao,2017,315,Arena do Grêmio,mandante,GREMIO - RS,pro,Luan,37' (2ºT),82.0
Brasileirao,2017,316,Arena Condá,mandante,CHAPECOENSE - SC,pro,Wellington Paulista,21' (2ºT),66.0
Brasileirao,2017,316,Arena Condá,visitante,SPORT - PE,pro,Andre Felipe,45+6' (2ºT),90.5
Brasileirao,2017,317,Mineirão,mandante,CRUZEIRO - MG,pro,De Arrascaeta,40' (1ºT),40.0
Brasileirao,2017,318,Arena Fonte Nova,mandante,BAHIA - BA,pro,Mendoza,26' (1ºT),26.0
Brasileirao,2017,318,Arena Fonte Nova,mandante,BAHIA - BA,pro,Edigar Junio,45+3' (2ºT),90.5
Brasileirao,2017,319,Maracanã,mandante,VASCO DA GAMA - RJ,pro,Breno,10' (1ºT),10.0
Brasileirao,2017,319,Maracanã,visitante,VITORIA - BA,pro,Andre Lima,45+1' (2ºT),90.5
Brasileirao,2017,320,Serra Dourada,visitante,SAO PAULO - SP,pro,Hernanes,21' (1ºT),21.0
Brasileirao,2017,321,Ressacada,mandante,AVAI - SC,pro,Marquinhos,17' (1ºT),17.0
Brasileirao,2017,321,Ressacada,visitante,BAHIA - BA,pro,Edigar Junio,33' (1ºT),33.0
Brasileirao,2017,321,Ressacada,visitante,BAHIA - BA,pro,Edigar Junio,33' (2ºT),78.0
Brasileirao,2017,322,Moisés Lucarelli,visitante,GREMIO - RS,pro,Ramiro,4' (2ºT),49.0
Brasileirao,2017,323,Ilha do Retiro,visitante,BOTAFOGO - RJ,pro,Bruno Silva,14' (1ºT),14.0
Brasileirao,2017,323,Ilha do Retiro,visitante,BOTAFOGO - RJ,pro,Marcos Vinicius,18' (1ºT),18.0
Brasileirao,2017,323,Ilha do Retiro,mandante,SPORT - PE,pro,Andre Felipe,40' (2ºT),85.0
Brasileirao,2017,324,Arena da Baixada,visitante,CORINTHIANS - SP,pro,Giovanni Augusto,32' (2ºT),77.0
Brasileirao,2017,325,Luso Brasileiro,mandante,FLAMENGO - RJ,pro,Everton,36' (1ºT),36.0
Brasileirao,2017,325,Luso Brasileiro,mandante,FLAMENGO - RJ,pro,Vinicius Jr,45+3' (2ºT),90.5
Brasileirao,2017,326,Vila Belmiro,mandante,SANTOS - SP,pro,Ricardo Oliveira,19' (2ºT),64.0
Brasileirao,2017,326,Vila Belmiro,visitante,VASCO DA GAMA - RJ,pro,Evander,39' (2ºT),84.0
Brasileirao,2017,326,Vila Belmiro,visitante,VASCO DA GAMA - RJ,pro,Nene,45+3' (2ºT),90.5
Brasileirao,2017,327,Manoel Barradas,mandante,VITORIA - BA,pro,Yago Felipe,6' (1ºT),6.0
Brasileirao,2017,327,Manoel Barradas,mandante,VITORIA - BA,pro,Santiago,14' (1ºT),14.0
Brasileirao,2017,327,Manoel Barradas,visitante,PALMEIRAS - SP,pro,Dudu,20' (1ºT),20.0
Brasileirao,2017,327,Manoel Barradas,mandante,VITORIA - BA,pro,Yago Felipe,39' (1ºT),39.0
Brasileirao,2017,328,Pacaembu,visitante,CHAPECOENSE - SC,pro,Wellington Paulista,26' (1ºT),26.0
Brasileirao,2017,328,Pacaembu,visitante,CHAPECOENSE - SC,pro,Reinaldo,14' (2ºT),59.0
Brasileirao,2017,328,Pacaembu,mandante,SAO PAULO - SP,pro,Gilberto,27' (2ºT),72.0
Brasileirao,2017,328,Pacaembu,mandante,SAO PAULO - SP,pro,Arboleda,37' (2ºT),82.0
Brasileirao,2017,329,Independência,visitante,ATLETICO - GO,pro,Diego Rosa,5' (1ºT),5.0
Brasileirao,2017,329,Independência,mandante,ATLETICO - MG,pro,Fabio Santos,17' (1ºT),17.0
Brasileirao,2017,329,Independência,visitante,ATLETICO - GO,pro,Andrigo,26' (1ºT),26.0
Brasileirao,2017,329,Independência,mandante,ATLETICO - MG,pro,Luan,5' (2ºT),50.0
Brasileirao,2017,329,Independência,mandante,ATLETICO - MG,pro,Fred,20' (2ºT),65.0
Brasileirao,2017,330,Maracanã,visitante,CORITIBA - PR,pro,Werley,43' (1ºT),43.0
Brasileirao,2017,330,Maracanã,mandante,FLUMINENSE - RJ,contra,Cleber,9' (2ºT),54.0
Brasileirao,2017,330,Maracanã,mandante,FLUMINENSE - RJ,pro,Henrique Dourado,11' (2ºT),56.0
Brasileirao,2017,330,Maracanã,visitante,CORITIBA - PR,pro,Cleber,23' (2ºT),68.0
Brasileirao,2017,331,Nilton Santos,visitante,ATLETICO - PR,pro,Guilherme,31' (1ºT),31.0
Brasileirao,2017,332,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Kazim-richards,4' (2ºT),49.0
Brasileirao,2017,333,São Januário,visitante,SAO PAULO - SP,pro,Marcos Guilherme,40' (1ºT),40.0
Brasileirao,2017,333,São Januário,mandante,VASCO DA GAMA - RJ,pro,Caio Monteiro,30' (2ºT),75.0
Brasileirao,2017,334,Allianz Parque,mandante,PALMEIRAS - SP,pro,Deyverson,13' (1ºT),13.0
Brasileirao,2017,334,Allianz Parque,mandante,PALMEIRAS - SP,pro,Deyverson,35' (1ºT),35.0
Brasileirao,2017,335,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Diego Rosa,41' (1ºT),41.0
Brasileirao,2017,335,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Diego Rosa,31' (2ºT),76.0
Brasileirao,2017,336,Alfredo Jaconi,visitante,VITORIA - BA,pro,Patric,16' (1ºT),16.0
Brasileirao,2017,336,Alfredo Jaconi,mandante,GREMIO - RS,pro,Fernandinho,19' (1ºT),19.0
Brasileirao,2017,337,Arena Fonte Nova,visitante,ATLETICO - MG,pro,Robinho,4' (1ºT),4.0
Brasileirao,2017,337,Arena Fonte Nova,mandante,BAHIA - BA,pro,Edigar Junio,9' (2ºT),54.0
Brasileirao,2017,337,Arena Fonte Nova,mandante,BAHIA - BA,pro,Edigar Junio,18' (2ºT),63.0
Brasileirao,2017,337,Arena Fonte Nova,visitante,ATLETICO - MG,pro,Robinho,28' (2ºT),73.0
Brasileirao,2017,338,Mineirão,visitante,FLUMINENSE - RJ,pro,Pedro,7' (1ºT),7.0
Brasileirao,2017,338,Mineirão,mandante,CRUZEIRO - MG,pro,Lucas Romero,16' (1ºT),16.0
Brasileirao,2017,338,Mineirão,mandante,CRUZEIRO - MG,pro,Diogo,13' (2ºT),58.0
Brasileirao,2017,338,Mineirão,mandante,CRUZEIRO - MG,pro,Thiago Neves,27' (2ºT),72.0
Brasileirao,2017,339,Couto Pereira,visitante,PONTE PRETA - SP,pro,Leo Gamalho,19' (2ºT),64.0
Brasileirao,2017,339,Couto Pereira,mandante,CORITIBA - PR,pro,Yan Sasse,20' (2ºT),65.0
Brasileirao,2017,340,Arena Condá,mandante,CHAPECOENSE - SC,pro,Wellington Paulista,13' (1ºT),13.0
Brasileirao,2017,340,Arena Condá,mandante,CHAPECOENSE - SC,pro,Arthur Caike,22' (2ºT),67.0
Brasileirao,2017,341,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Danilo Barcelos,38' (1ºT),38.0
Brasileirao,2017,341,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Danilo Barcelos,21' (2ºT),66.0
Brasileirao,2017,341,Moisés Lucarelli,visitante,ATLETICO - PR,pro,Sidcley,33' (2ºT),78.0
Brasileirao,2017,342,Arena do Grêmio,mandante,GREMIO - RS,pro,Kannemann,33' (1ºT),33.0
Brasileirao,2017,343,Mineirão,visitante,AVAI - SC,pro,Junior Dutra,22' (1ºT),22.0
Brasileirao,2017,343,Mineirão,mandante,CRUZEIRO - MG,pro,Thiago Neves,13' (2ºT),58.0
Brasileirao,2017,343,Mineirão,mandante,CRUZEIRO - MG,pro,Judivan,33' (2ºT),78.0
Brasileirao,2017,343,Mineirão,visitante,AVAI - SC,pro,Junior Dutra,45+2' (2ºT),90.5
Brasileirao,2017,344,São Januário,mandante,VASCO DA GAMA - RJ,pro,Andy,25' (1ºT),25.0
Brasileirao,2017,344,São Januário,visitante,ATLETICO - MG,pro,Fred,7' (2ºT),52.0
Brasileirao,2017,345,Arena Corinthians,visitante,FLUMINENSE - RJ,pro,Henrique,1' (1ºT),1.0
Brasileirao,2017,345,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jo,1' (2ºT),46.0
Brasileirao,2017,345,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jo,3' (2ºT),48.0
Brasileirao,2017,345,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jadson,39' (2ºT),84.0
Brasileirao,2017,346,Nilton Santos,visitante,ATLETICO - GO,pro,Jorginho,40' (1ºT),40.0
Brasileirao,2017,346,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Joao Paulo,43' (1ºT),43.0
Brasileirao,2017,346,Nilton Santos,visitante,ATLETICO - GO,pro,Luiz Fernando,14' (2ºT),59.0
Brasileirao,2017,347,Allianz Parque,mandante,PALMEIRAS - SP,pro,Deyverson,12' (2ºT),57.0
Brasileirao,2017,347,Allianz Parque,mandante,PALMEIRAS - SP,pro,Luan Garcia,18' (2ºT),63.0
Brasileirao,2017,347,Allianz Parque,mandante,PALMEIRAS - SP,pro,Deyverson,34' (2ºT),79.0
Brasileirao,2017,347,Allianz Parque,visitante,SPORT - PE,pro,Diego Souza,38' (2ºT),83.0
Brasileirao,2017,347,Allianz Parque,mandante,PALMEIRAS - SP,pro,Dudu,44' (2ºT),89.0
Brasileirao,2017,347,Allianz Parque,mandante,PALMEIRAS - SP,pro,Keno,45+1' (2ºT),90.5
Brasileirao,2017,348,Arena Condá,visitante,VITORIA - BA,pro,David,19' (1ºT),19.0
Brasileirao,2017,348,Arena Condá,mandante,CHAPECOENSE - SC,pro,Arthur Caike,24' (1ºT),24.0
Brasileirao,2017,348,Arena Condá,mandante,CHAPECOENSE - SC,pro,Tulio de Melo,32' (2ºT),77.0
Brasileirao,2017,349,Couto Pereira,mandante,CORITIBA - PR,pro,Cleber,8' (1ºT),8.0
Brasileirao,2017,350,Arena Fonte Nova,visitante,SANTOS - SP,pro,Bruno Henrique,16' (1ºT),16.0
Brasileirao,2017,350,Arena Fonte Nova,mandante,BAHIA - BA,pro,Mendoza,22' (1ºT),22.0
Brasileirao,2017,350,Arena Fonte Nova,mandante,BAHIA - BA,contra,Alison,9' (2ºT),54.0
Brasileirao,2017,350,Arena Fonte Nova,mandante,BAHIA - BA,pro,Edigar Junio,33' (2ºT),78.0
Brasileirao,2017,351,Maracanã,mandante,FLUMINENSE - RJ,pro,Douglas Augusto,13' (2ºT),58.0
Brasileirao,2017,351,Maracanã,mandante,FLUMINENSE - RJ,pro,Henrique Dourado,41' (2ºT),86.0
Brasileirao,2017,352,Luso Brasileiro,mandante,FLAMENGO - RJ,pro,Mancuello,20' (1ºT),20.0
Brasileirao,2017,352,Luso Brasileiro,mandante,FLAMENGO - RJ,pro,Diego,33' (1ºT),33.0
Brasileirao,2017,352,Luso Brasileiro,mandante,FLAMENGO - RJ,pro,Felipe Vizeu,45' (1ºT),45.0
Brasileirao,2017,354,Manoel Barradas,mandante,VITORIA - BA,pro,David,20' (1ºT),20.0
Brasileirao,2017,354,Manoel Barradas,visitante,CRUZEIRO - MG,pro,Alisson,31' (2ºT),76.0
Brasileirao,2017,355,Olímpico Pedro Ludovico,visitante,CHAPECOENSE - SC,pro,Tulio de Melo,35' (1ºT),35.0
Brasileirao,2017,355,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Luiz Fernando,45' (2ºT),90.0
Brasileirao,2017,356,Ilha do Retiro,mandante,SPORT - PE,pro,Marquinhos,38' (1ºT),38.0
Brasileirao,2017,357,Independência,mandante,ATLETICO - MG,pro,Otero,4' (1ºT),4.0
Brasileirao,2017,357,Independência,mandante,ATLETICO - MG,pro,Leo Silva,14' (1ºT),14.0
Brasileirao,2017,357,Independência,mandante,ATLETICO - MG,pro,Otero,32' (1ºT),32.0
Brasileirao,2017,358,Vila Belmiro,mandante,SANTOS - SP,pro,Copete,32' (1ºT),32.0
Brasileirao,2017,359,Arena da Baixada,mandante,ATLETICO - PR,pro,Thiago Heleno,14' (1ºT),14.0
Brasileirao,2017,359,Arena da Baixada,visitante,VASCO DA GAMA - RJ,contra,Wanderson,16' (1ºT),16.0
Brasileirao,2017,359,Arena da Baixada,mandante,ATLETICO - PR,pro,Douglas,18' (2ºT),63.0
Brasileirao,2017,359,Arena da Baixada,mandante,ATLETICO - PR,pro,Fabricio,23' (2ºT),68.0
Brasileirao,2017,360,Ressacada,mandante,AVAI - SC,pro,Marquinhos,13' (2ºT),58.0
Brasileirao,2017,360,Ressacada,mandante,AVAI - SC,pro,Lourenço,16' (2ºT),61.0
Brasileirao,2017,360,Ressacada,visitante,PALMEIRAS - SP,pro,Keno,30' (2ºT),75.0
Brasileirao,2017,361,Maracanã,visitante,SPORT - PE,pro,Andre Felipe,11' (1ºT),11.0
Brasileirao,2017,361,Maracanã,visitante,SPORT - PE,pro,Andre Felipe,23' (1ºT),23.0
Brasileirao,2017,361,Maracanã,mandante,FLUMINENSE - RJ,pro,Marcos Jr,37' (1ºT),37.0
Brasileirao,2017,362,Arena do Grêmio,visitante,ATLETICO - GO,pro,Andrigo,25' (2ºT),70.0
Brasileirao,2017,362,Arena do Grêmio,mandante,GREMIO - RS,pro,Lucas Poletto,27' (2ºT),72.0
Brasileirao,2017,363,Ressacada,mandante,AVAI - SC,pro,Maicon,15' (1ºT),15.0
Brasileirao,2017,364,Arena Corinthians,visitante,ATLETICO - MG,pro,Otero,28' (1ºT),28.0
Brasileirao,2017,364,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jadson,35' (1ºT),35.0
Brasileirao,2017,364,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Marquinhos Gabriel,12' (2ºT),57.0
Brasileirao,2017,364,Arena Corinthians,visitante,ATLETICO - MG,pro,Fred,19' (2ºT),64.0
Brasileirao,2017,365,Mineirão,visitante,VASCO DA GAMA - RJ,pro,Paulão,20' (1ºT),20.0
Brasileirao,2017,366,Couto Pereira,mandante,CORITIBA - PR,pro,Wilson,42' (1ºT),42.0
Brasileirao,2017,366,Couto Pereira,visitante,SAO PAULO - SP,pro,Éder Militão,22' (2ºT),67.0
Brasileirao,2017,366,Couto Pereira,visitante,SAO PAULO - SP,contra,M. Galdezani,26' (2ºT),71.0
Brasileirao,2017,367,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Lucca,6' (1ºT),6.0
Brasileirao,2017,367,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Danilo Barcelos,16' (1ºT),16.0
Brasileirao,2017,367,Moisés Lucarelli,visitante,VITORIA - BA,pro,Andre Lima,12' (2ºT),57.0
Brasileirao,2017,367,Moisés Lucarelli,visitante,VITORIA - BA,pro,Santiago,13' (2ºT),58.0
Brasileirao,2017,367,Moisés Lucarelli,visitante,VITORIA - BA,pro,Santiago,36' (2ºT),81.0
Brasileirao,2017,368,Luso Brasileiro,mandante,FLAMENGO - RJ,pro,Lucas Paquetá,7' (1ºT),7.0
Brasileirao,2017,368,Luso Brasileiro,visitante,SANTOS - SP,pro,Bruno Henrique,10' (1ºT),10.0
Brasileirao,2017,368,Luso Brasileiro,visitante,SANTOS - SP,pro,Arthur Gomes,28' (2ºT),73.0
Brasileirao,2017,369,Arena Fonte Nova,visitante,CHAPECOENSE - SC,pro,Wellington Paulista,45' (1ºT),45.0
Brasileirao,2017,370,Allianz Parque,mandante,PALMEIRAS - SP,pro,Dudu,9' (2ºT),54.0
Brasileirao,2017,370,Allianz Parque,mandante,PALMEIRAS - SP,pro,Keno,18' (2ºT),63.0
Brasileirao,2017,371,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Brenner,25' (1ºT),25.0
Brasileirao,2017,371,Nilton Santos,visitante,CRUZEIRO - MG,pro,Thiago Neves,37' (1ºT),37.0
Brasileirao,2017,371,Nilton Santos,visitante,CRUZEIRO - MG,pro,De Arrascaeta,5' (2ºT),50.0
Brasileirao,2017,371,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Ezequiel,24' (2ºT),69.0
Brasileirao,2017,372,São Januário,mandante,VASCO DA GAMA - RJ,pro,Paulinho,28' (1ºT),28.0
Brasileirao,2017,372,São Januário,mandante,VASCO DA GAMA - RJ,pro,Mateus,28' (2ºT),73.0
Brasileirao,2017,372,São Januário,visitante,PONTE PRETA - SP,pro,Lucca,44' (2ºT),89.0
Brasileirao,2017,373,Vila Belmiro,mandante,SANTOS - SP,pro,Copete,30' (1ºT),30.0
Brasileirao,2017,373,Vila Belmiro,visitante,AVAI - SC,pro,Pedro Castro,32' (1ºT),32.0
Brasileirao,2017,374,Morumbi,mandante,SAO PAULO - SP,pro,Brenner,18' (2ºT),63.0
Brasileirao,2017,374,Morumbi,visitante,BAHIA - BA,pro,Eder,43' (2ºT),88.0
Brasileirao,2017,375,Independência,visitante,GREMIO - RS,pro,Jean Pyerre,34' (1ºT),34.0
Brasileirao,2017,375,Independência,mandante,ATLETICO - MG,pro,Elias,36' (1ºT),36.0
Brasileirao,2017,375,Independência,visitante,GREMIO - RS,pro,Pepe,43' (1ºT),43.0
Brasileirao,2017,375,Independência,mandante,ATLETICO - MG,pro,Otero,45+2' (1ºT),45.5
Brasileirao,2017,375,Independência,visitante,GREMIO - RS,pro,Batista,15' (2ºT),60.0
Brasileirao,2017,375,Independência,mandante,ATLETICO - MG,pro,Fred,20' (2ºT),65.0
Brasileirao,2017,375,Independência,mandante,ATLETICO - MG,pro,Otero,42' (2ºT),87.0
Brasileirao,2017,376,Arena da Baixada,mandante,ATLETICO - PR,pro,Lucas Ribamar,5' (1ºT),5.0
Brasileirao,2017,376,Arena da Baixada,mandante,ATLETICO - PR,pro,Ederson,17' (1ºT),17.0
Brasileirao,2017,376,Arena da Baixada,mandante,ATLETICO - PR,pro,Sidcley,33' (1ºT),33.0
Brasileirao,2017,377,Ilha do Retiro,mandante,SPORT - PE,pro,Andre Felipe,17' (2ºT),62.0
Brasileirao,2017,378,Manoel Barradas,mandante,VITORIA - BA,pro,Carlos Eduardo,39' (1ºT),39.0
Brasileirao,2017,378,Manoel Barradas,visitante,FLAMENGO - RJ,pro,Rafael Vaz,30' (2ºT),75.0
Brasileirao,2017,378,Manoel Barradas,visitante,FLAMENGO - RJ,pro,Diego,45+4' (2ºT),90.5
Brasileirao,2017,379,Olímpico Pedro Ludovico,visitante,FLUMINENSE - RJ,pro,Wendel,18' (1ºT),18.0
Brasileirao,2017,379,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Diego Rosa,21' (1ºT),21.0
Brasileirao,2017,380,Arena Condá,visitante,CORITIBA - PR,pro,K. Giacomazzi,13' (1ºT),13.0
Brasileirao,2017,380,Arena Condá,mandante,CHAPECOENSE - SC,pro,Elicarlos,37' (1ºT),37.0
Brasileirao,2017,380,Arena Condá,mandante,CHAPECOENSE - SC,pro,Tulio de Melo,45+4' (2ºT),90.5
